guess,mean,med,std
arnas,479.859671848014,225.0,564.396241717213
beady,427.009067357513,225.0,469.030909751374
becap,524.402849740933,225.0,588.843312164867
burly,495.640328151986,225.0,555.403671769315
cabin,484.819948186529,225.0,591.467782157038
cakes,443.462003454231,225.0,514.777846633877
ceded,643.332469775475,225.0,632.152703890419
chemo,581.846286701209,225.0,635.732610593437
chimb,722.001727115717,225.0,763.88202587641
cnida,529.834196891192,225.0,618.315983137148
codon,664.645509499136,225.0,705.45787590115
cogon,698.023747841105,225.0,719.364573125916
croup,510.196027633852,225.0,627.870927775234
delay,430.373920552677,225.0,498.613931160813
deman,489.123056994819,225.0,577.870704532709
dirty,457.571675302245,225.0,549.177122934879
doucs,541.82469775475,225.0,647.674988096788
dunno,736.405440414508,225.0,742.488160719356
eagle,430.452504317789,225.0,505.911712465862
eales,433.962435233161,225.0,514.272650720823
eider,530.039723661485,225.0,606.574011354528
erose,373.076856649396,225.0,475.314203830096
exact,495.515112262522,225.0,542.365730005776
frabs,517.268566493955,225.0,591.745512164665
fraus,458.365716753023,225.0,548.267056381809
frays,491.077720207254,225.0,575.652726340774
fritt,536.021588946459,225.0,584.794875676896
fusel,466.730569948187,225.0,551.30686279578
gades,422.331174438687,225.0,505.122688938902
goaty,376.119170984456,225.0,457.060506181071
goldy,569.594559585492,225.0,636.540657590074
guard,471.642918825561,225.0,567.094853312864
gulch,659.925302245251,225.0,735.357081411757
hamed,457.939982728843,225.0,534.829908432212
haven,467.255613126079,225.0,544.373295992418
hawse,395.999136442142,225.0,473.722783941383
heids,476.80829015544,225.0,568.682381784775
hosed,427.874784110535,225.0,522.52231826316
idola,474.185664939551,225.0,548.56324342442
irked,481.84067357513,225.0,561.845751876954
jager,502.855354058722,225.0,553.816135656836
kales,429.03195164076,225.0,510.663365481354
lades,386.982297063903,225.0,488.423267504099
latex,446.242659758204,225.0,509.348321890874
laxed,506.210276338515,225.0,555.662419308054
layed,420.322107081175,225.0,510.909084196512
levas,515.607944732297,225.0,582.950205896324
luged,520.079015544042,225.0,600.344008847456
manos,479.547063903282,225.0,587.816474154369
marry,532.390759930915,225.0,567.720342039593
maven,488.303972366149,225.0,556.950903840499
medic,578.876079447323,225.0,646.668106138439
omlah,568.093696027634,225.0,656.674598045593
orval,486.991364421416,225.0,570.750919799864
panim,515.794041450777,225.0,614.618643727292
plans,440.806563039724,225.0,558.632400311949
pluot,451.064335060449,225.0,573.162669725795
pohed,474.782383419689,225.0,559.514967487797
polts,489.498704663212,225.0,602.997310774917
potin,473.970639032815,225.0,595.840227473235
probe,407.843264248705,225.0,502.887903686134
proke,402.818221070812,225.0,488.536769053799
putid,585.172279792746,225.0,684.535938805522
ratal,459.075993091537,225.0,551.203075560766
resaw,470.719343696028,225.0,561.570135123278
rider,533.265544041451,225.0,601.591562142996
shans,535.81908462867,225.0,595.448415233139
skoal,446.178324697755,225.0,543.953523357622
sopor,507.208981001727,225.0,557.631762985158
spend,485.107081174439,225.0,575.370751894446
sprig,515.416234887737,225.0,605.846280195393
sprod,486.965457685665,225.0,591.162116920849
stick,549.913212435233,225.0,637.23408922727
strig,461.003454231434,225.0,564.485045618324
talky,484.903281519862,225.0,561.472314904229
tames,389.834628670121,225.0,482.560580094607
thaim,490.689119170984,225.0,596.738813303378
tozed,503.724525043178,225.0,565.522389764393
tubes,486.867443868739,225.0,573.3913617204
urped,484.305267702936,225.0,578.417416061569
wanty,487.202936096718,225.0,558.476384823978
argon,450.458117443869,226.0,556.312919439952
basin,452.710276338515,226.0,554.3851163917
blues,446.312176165803,226.0,531.305840382413
boats,411.023747841105,226.0,506.374010305315
calif,504.007340241796,226.0,601.558213817521
cavil,502.302245250432,226.0,594.6551406102
chems,614.588946459413,226.0,669.736355941328
clays,482.632124352332,226.0,599.043271988666
coops,661.219343696028,226.0,687.187249286871
corby,497.781088082902,226.0,569.645704755787
creps,481.644645941278,226.0,569.074165509534
curve,455.206390328152,226.0,525.468108637022
daces,395.516407599309,226.0,486.162539537413
darbs,499.378238341969,226.0,588.281344463081
defog,644.257772020725,226.0,681.116156482933
delph,555.108376511226,226.0,638.353359492686
denay,418.275906735751,226.0,483.644784549866
domal,510.180051813471,226.0,604.18858137621
epoch,565.499568221071,226.0,624.173964023508
faces,427.129533678757,226.0,497.741783889761
fades,438.051381692573,226.0,508.579204543388
fraps,507.698618307427,226.0,591.089437355066
fubar,558.364853195164,226.0,616.819316669345
furca,559.464162348877,226.0,619.102251182479
ghats,526.263385146805,226.0,627.577526153256
gryce,406.329447322971,226.0,491.024067465235
hazer,476.270725388601,226.0,540.054838930192
hooly,549.261658031088,226.0,584.334382153236
koura,485.477979274611,226.0,558.501419693785
mages,442.462435233161,226.0,517.070765104813
manis,476.463730569948,226.0,585.011970471894
mohel,428.218480138169,226.0,520.206400077983
mouch,644.109671848014,226.0,719.173328565375
narky,489.085492227979,226.0,549.122389970948
nomad,549.520725388601,226.0,629.365271808513
oaked,423.834628670121,226.0,489.058003893021
olpes,442.089378238342,226.0,531.810344122858
pants,473.719775474957,226.0,587.239942767842
paves,491.495250431779,226.0,548.432493546315
podia,462.581174438687,226.0,534.539915102386
porny,437.766839378238,226.0,525.905373027674
poxed,570.76079447323,226.0,600.252480887967
prahu,478.505613126079,226.0,576.142229157885
prick,558.815630397237,226.0,636.619143962612
prove,436.914075993092,226.0,516.958631137139
rawly,468.544041450777,226.0,530.429168311047
robin,499.429620034542,226.0,604.591148476038
safes,456.870898100173,226.0,480.293499361094
sages,425.510362694301,226.0,460.724438826372
scram,470.281088082902,226.0,562.493422284231
scrap,469.328151986183,226.0,566.633391791452
scrod,455.454231433506,226.0,564.022157763863
seely,398.113557858376,226.0,455.545616483481
showy,540.592400690846,226.0,581.098902087265
signa,452.332037996546,226.0,536.979494789229
sonny,467.05872193437,226.0,505.948942700112
stonk,521.656735751295,226.0,618.277197475287
stoor,482.779360967185,226.0,563.596126344037
tauon,372.77115716753,226.0,487.044443274909
thang,519.682642487047,226.0,626.529563593869
volta,522.945164075993,226.0,599.331247912121
wafer,483.983160621762,226.0,551.326901393461
wamed,511.245682210708,226.0,561.175448403292
abies,384.427029360967,227.0,463.18138886687
adits,481.649827288428,227.0,588.735237353697
areca,478.216753022453,227.0,545.52170729259
arena,449.27677029361,227.0,527.407108539821
baaed,439.752158894646,227.0,473.724042178442
bandy,530.000863557858,227.0,587.998906126673
barmy,497.917098445596,227.0,545.014027632859
basil,432.206390328152,227.0,538.536362720388
beaks,494.833333333333,227.0,549.522366989246
bedel,561.092400690846,227.0,615.784356179881
blude,469.894214162349,227.0,547.471949667539
booty,569.204663212435,227.0,575.097273390874
brick,564.344127806563,227.0,628.953319810889
candy,470.056563039724,227.0,555.567297321611
capon,459.313039723661,227.0,571.107527727745
chats,509.109240069085,227.0,613.928222481679
coves,462.945595854922,227.0,527.991463355085
dalts,444.775906735751,227.0,561.218466409588
dench,536.756476683938,227.0,624.48441512279
drive,445.369602763385,227.0,525.067844889127
fayed,467.599309153713,227.0,521.167172476269
gaged,541.699481865285,227.0,556.32888280993
ganef,463.780224525043,227.0,533.525131288822
gapes,438.686528497409,227.0,517.544689452861
glues,444.082901554404,227.0,537.831107151519
gnars,453.183937823834,227.0,558.375306580543
gurly,494.025474956822,227.0,562.003578498322
hawed,497.333765112263,227.0,558.028627813897
holme,393.226252158895,227.0,479.532276368778
homed,499.007772020725,227.0,580.949000137104
hoyle,350.535405872193,227.0,433.128683184672
kidel,504.45768566494,227.0,595.986991919298
lazed,507.412348877375,227.0,556.881481590636
madge,452.688687392055,227.0,525.298830737242
malis,466.965025906736,227.0,574.967145335046
match,572.264680483592,227.0,664.101161577169
maxed,558.515544041451,227.0,580.773627360746
mayed,461.152417962003,227.0,530.786100750659
merde,526.45725388601,227.0,588.21509075201
muled,494.140759930915,227.0,576.794871702735
mused,510.149395509499,227.0,587.731919137337
naped,435.34067357513,227.0,527.248062407579
opted,491.246113989637,227.0,582.698841826262
organ,463.455958549223,227.0,565.037740862917
poods,679.287564766839,227.0,694.619251947248
prods,510.571243523316,227.0,616.49217920197
puris,512.919257340242,227.0,615.078719751196
raita,437.827288428325,227.0,522.205326463835
roosa,473.38298791019,227.0,533.128629254078
ruche,463.275474956822,227.0,548.540495953251
saheb,381.231865284974,227.0,447.758366111243
salat,395.622625215889,227.0,487.281026049127
saris,397.144645941278,227.0,461.129323906613
seaze,412.006476683938,227.0,462.464468264622
sigma,522.778929188256,227.0,586.744443732788
smorg,516.314766839378,227.0,609.022193162588
sotol,450.100172711572,227.0,526.62263191072
spars,545.845423143351,227.0,596.820626232854
speal,418.35621761658,227.0,507.228228360756
spelk,541.863989637306,227.0,601.74575551421
sprog,525.155872193437,227.0,618.426895386529
spyre,397.337219343696,227.0,477.821401171591
sulky,540.829447322971,227.0,591.310129251458
tates,438.59585492228,227.0,504.653193458118
topee,376.284542314335,227.0,452.935370540019
twice,406.97366148532,227.0,501.323012227565
twire,379.702504317789,227.0,477.605493429898
urban,490.125647668394,227.0,591.924501357527
waive,408.202504317789,227.0,467.702524028819
waker,484.309153713299,227.0,551.942987260594
wekas,583.708981001727,227.0,618.912124333638
wraps,526.838946459413,227.0,607.229935679139
yales,378.094991364421,227.0,471.25826383409
youse,342.380397236615,227.0,428.702952066073
aimed,421.97322970639,228.0,499.1067919592
amowt,560.253886010363,228.0,633.21029051582
anigh,538.566062176166,228.0,618.823399300309
balmy,565.742659758204,228.0,610.63950496319
booed,526.523747841105,228.0,542.34145425139
butes,479.578151986183,228.0,557.775322229602
clomp,600.58506044905,228.0,696.655149015122
cohoe,474.678324697755,228.0,508.816700077032
coney,327.639464594128,228.0,389.389398483546
cundy,581.286269430052,228.0,647.187921141486
damar,579.314766839378,228.0,635.911631639847
dants,452.084628670121,228.0,570.301499365294
dints,556.636442141623,228.0,674.519391458282
drawn,494.628670120898,228.0,588.750862267987
duomi,607.179620034542,228.0,672.847497083685
eidos,468.067357512953,228.0,543.86301059614
ernes,441.631260794473,228.0,527.539442230373
fauve,430.240069084629,228.0,473.933220419856
furol,492.53195164076,228.0,585.874025275649
gants,485.892055267703,228.0,594.525938528035
gride,409.705526770294,228.0,500.143749171708
guars,441.22366148532,228.0,539.751117809308
hants,502.84067357513,228.0,620.796949726616
inust,525.395941278066,228.0,650.589222858233
kaies,354.490069084629,228.0,432.147743300323
kaneh,427.476252158895,228.0,503.19307069001
lases,459.482728842832,228.0,522.259501342592
linen,494.176597582038,228.0,564.672511129892
logia,454.894214162349,228.0,536.591688940834
luach,499.390328151986,228.0,602.33394049469
mulsh,606.731433506045,228.0,695.387063139444
nasty,445.449913644214,228.0,537.182209511795
oaken,396.335924006908,228.0,471.364868396183
peavy,456.62780656304,228.0,486.377281661374
poind,497.170552677029,228.0,604.754933366018
pokal,533.435664939551,228.0,614.277498099439
poori,561.497409326425,228.0,600.66966695962
pudge,538.080310880829,228.0,602.832802634211
rajes,452.939119170985,228.0,518.347384045471
raxes,451.865716753022,228.0,518.526085761024
razes,452.860103626943,228.0,517.261296320429
rewan,471.139464594128,228.0,563.210746246989
sakes,469.582469775475,228.0,489.051925959149
satay,419.905440414508,228.0,477.793579100397
sewed,522.593264248705,228.0,559.088368915849
shist,545.913644214162,228.0,597.954151658351
shook,686.817357512953,228.0,692.157246813387
shoot,541.387737478411,228.0,608.324165391667
smoke,418.960708117444,228.0,485.917757586594
sneck,521.373488773748,228.0,585.676521902363
snuck,618.714162348877,228.0,681.054832594411
spued,448.996113989637,228.0,533.759606856358
stede,456.620034542314,228.0,531.365053964489
stich,524.178324697755,228.0,628.164563927696
swamy,496.22884283247,228.0,539.442484263744
sword,519.754317789292,228.0,605.583591655547
taxor,464.050086355786,228.0,549.057487416493
terra,459.869602763385,228.0,539.768079394747
totem,494.829015544041,228.0,553.097960496183
trove,387.652849740933,228.0,486.541179321405
turms,553.442573402418,228.0,647.217069405395
urman,480.116148531952,228.0,586.998886144789
value,390.594127806563,228.0,459.863886557627
vaned,474.591968911917,228.0,544.731708156115
vegas,575.850604490501,228.0,617.610524140247
veldt,521.912780656304,228.0,597.614057498611
viola,468.793177892919,228.0,527.957825207183
voled,498.344127806563,228.0,570.473134970966
waged,509.980569948187,228.0,559.046812246717
waver,515.514248704663,228.0,568.770696879172
waxer,531.556994818653,228.0,567.1486727945
yarco,442.370466321244,228.0,542.71055658111
abled,498.314335060449,229.0,574.240390795327
acned,434.996977547496,229.0,533.271765021203
acted,418.266407599309,229.0,510.447090112296
amins,509.864853195164,229.0,609.377970108169
arris,451.753022452504,229.0,529.754071769855
bakes,477.492227979275,229.0,529.838752462746
barca,584.023747841105,229.0,620.158744985689
biked,568.46804835924,229.0,616.137183763676
biled,467.023316062176,229.0,553.949189777991
blaud,525.420984455959,229.0,613.573482458199
broke,421.835924006908,229.0,496.675887490335
burin,508.057426597582,229.0,605.380640432874
cakey,394.053540587219,229.0,430.890066490267
canns,549.564335060449,229.0,606.560970180278
casky,535.84585492228,229.0,587.087702659049
colly,545.711571675302,229.0,591.287607429518
croze,423.256044905009,229.0,495.652351152687
cruve,443.706390328152,229.0,523.626347061638
delfs,581.107512953368,229.0,650.011229087013
